depth,pc05,pc10,pc25,pc50,pc75,pc90,pc95
85.62,13.11523744024542,13.65320952195699,14.63941508598471,15.885759234505208,17.325608687624232,18.824982174328508,19.833558009259395
86.12,13.095288514892315,13.634054752605794,14.621970476863842,15.871354449419025,17.315574891750668,18.81878404348961,19.830975185871267
86.61,15.750897092523,16.49734179838676,17.888293445800343,19.68817863513446,21.830264255184996,24.14268784477747,25.739806037627694
87.11,12.780255440100186,13.297368687520825,14.244578953583233,15.438549204773436,16.814151736401588,18.24526808774656,19.20536128133345
87.6,13.947652900938378,14.549976055933572,15.660821641781984,17.07549038047002,18.724488467255632,20.463731263936825,21.64405117661024
88.09,13.782849497651805,14.371238258051852,15.455177248578622,16.833056643306165,18.436955698275376,20.12348265360692,21.265688023034507
88.59,13.271536376653536,13.820741577879817,14.829242747279032,16.10489649849927,17.580644326350132,19.12184714336433,20.16034886341173
89.03,12.73092141859982,13.24454470176388,14.184796627177818,15.369790651687593,16.734589298351672,18.15312899899075,19.1044530337192
89.53,14.855495324881089,15.526259899470976,16.769183258806205,18.36508932043829,20.244584351679062,22.2400572701045,23.60696487021423
90.07,16.787827498753366,17.61726496460311,19.17138402604291,21.200462196302325,23.63605323459462,26.28729371906442,28.14094055834127
90.57,13.962809947249069,14.563672244525607,15.671296473687946,17.08178608409103,18.72506620628776,20.45527410157558,21.629362692385747
91.06,14.69390450695776,15.351749030965376,16.569587087341073,18.13129668296702,19.965937260069698,21.91062532274367,23.24162197161999
91.56,15.12047477281602,15.812797318751077,17.09822215654762,18.751412465984025,20.702642363541106,22.789715752754017,24.22209437903128
92.05,13.940102239637133,14.543146804068504,15.655495345867203,17.072168653216064,18.72401813717716,20.46796754738677,21.651446265656407
92.54,15.12047477281602,15.812797318751077,17.09822215654762,18.751412465984025,20.702642363541106,22.789715752754017,24.22209437903128
93.04,14.957875357146538,15.63544226133486,16.891938227568208,18.50522934585831,20.40620072636993,22.430618484031875,23.817271248281838
93.53,14.6836018797062,15.343475336198056,16.56600721776098,18.1344649070769,19.977794109347503,21.931705378540883,23.270999960877475
94.03,15.019905122297258,15.70404010456178,16.97344095516137,18.60453504147967,20.528601798940304,22.582464601290205,23.990391993778434
